content_id,content_text,emotion_label,split
bilibili_comment:276141792528,xswl,sarcastic,train
bilibili_comment:275004069745,法律上不是预制菜[笑哭][支持][支持],positive,train
bilibili_comment:276322406208,同样的预制菜淘宝上卖五块钱，西贝卖你八十八，这就是问题，还有你要告诉大家你用的预制菜我想大家不会花这八十八,disappointed,train
bilibili_comment:274616833537,我算是西贝的常客，本来一开始并不是很关注，但是直播截图看到转基因大豆油我就绷不住了。姑且不讨论转基因是否对健康有害，这个油它便宜啊。西贝随便人均消费100+，结果就用这40/50一桶的转基因大豆油？？？,disappointed,train
bilibili_comment:289773874512,贫富差距还是很大的，他们不觉得人均100多算贵,disappointed,train
bilibili_comment:274599413009,首先什么是预处理半成品什么是预制菜这个可是有区分的[藏狐],neutral,train
bilibili_comment:274822574497,肉和菜看到了，面呢[doge_金箍],sarcastic,train
bilibili_comment:274580500273,这是什么,neutral,train
bilibili_comment:274835332609,很恶劣的事，只不过现在逆天事太多了，热点用不过来,negative,train
bilibili_comment:274842544705,背景视频用的什么？这后厨忙而不乱的，想去吃吃看,positive,train
bilibili_comment:274708155633,我打算在西贝旁边开一个东贝。西贝炒不了的菜我东贝炒，西贝煲不了的汤我东贝煲。一句话，西贝做得了的菜我东贝要做，西贝做不了的菜我更要做。新鲜食材，当天现炒，这，就是﹣﹣东贝,sarcastic,train
bilibili_comment:276355605488,老罗可能觉得对手太菜，胜之不武,sarcastic,train
bilibili_comment:276165730480,支持！,positive,train
bilibili_comment:289928816544,敢于坚持的老板[doge_金箍],sarcastic,train
bilibili_comment:276680079072,不是熟的直接加热就卖就不算预制菜，这种非熟半成品是行业必然的，完全全部新鲜采购制作的店估计找不到，否则很多菜都无法出餐，而且口味无法保证统一，只要不超过保质期就行,neutral,train
bilibili_comment:275944704112,[滑稽]去年有幸吃过一次，一份炒蛋39,sarcastic,train
bilibili_comment:274704484017,回复 @Triste_Meursault :没人反对你说的,neutral,train
bilibili_comment:275874272048,"其实西贝唯一正解，就是一开始认了这是预制菜。去反驳罗老师说不是预制菜，反而中了罗老师的圈套。
说实话罗老师说话是非常有水平的，结果罗老师直播开口就是，我不反对预制菜。
这一句话我一听我就知道西贝输麻了，首先给西贝直接定义为就是预制菜。其次我并不是锤你用预制菜，我不反对预制菜，要刚你的东西还在后头。
这一句话就直接打乱了西贝的节奏。罗老师这几天，一直都在收集西贝预制菜的证据。西贝一下午都在洗自己不是预制菜。结果罗老师这一句话就让西贝白忙活了。老罗这里有点声东击西的意思。
大家也看了，罗老师锤的重点并不是预制菜，而是你用预制菜的价格，比现炒还要贵。
然后你预制菜比现炒贵就算了，你还不承认你是用的预制菜。
而且西贝的关键用户群体还是小孩，现在大家都知道给小孩吃的是预制菜了。你让那些家长怎么想？目前国内的绝大部分人的认知里，预制菜就是等于不健康，不卫生又或是添加剂过多的食品。
一套组合拳下来，西贝这算是凉透了。在用预制菜，贵，食品安全，难吃，这4点里面，其实用预制菜，反而是最不重要的一点。只能说互联网这块，语言艺术这块，罗老师确实是顶尖，西贝死的一点都不冤。",negative,train
bilibili_comment:275889518496,社会还是需要罗永浩的，让大家争个明白。,positive,train
bilibili_comment:274591911953,嗯，怎么说呢，监狱里的菜都是当天做的新鲜菜。,sarcastic,train
bilibili_comment:274671336641,我个人感觉于东来和贾有亲戚关系，他两长的有点像。不是那种像神似,neutral,train
bilibili_comment:276015997760,"这一次罗赢的这么轻松，纯粹是因为在战斗开始前西贝本身就早就败了，罗直接不战而屈人之兵。

首先西贝的产品定位在性价比时代可谓糟糕透顶，盈利模式早就岌岌可危。蜜雪被做局好几次公关事件都屹立不倒，就是因为本身的商业逻辑够硬，生态位够稳，自然有消费者源源不断为其站台，西贝则是完全相反，在现在争相降价内卷的中低端供应链餐饮里，还以为自己活在五年前，一味谋取高单价高利润，把消费者当傻子。

其次就是西贝这个企业的老板和企业文化烂的透彻，行业原因西贝也做过客户，也见过这位老板，纯粹的旧时代大家长一言堂，还有其他几个见过的餐饮业老板，行业理解和经验确实透彻，但真得文化不高且为人格局不怎么样。这次自爆也是觉得行业就是这么个逻辑怎么攻击我，对最新的餐饮消费环境和消费者心态完全不敏感，另外一言堂日子过惯了，根本没有专业的人能够做出阻止的动作甚至建议，老板要自爆那就真的直接自爆了。",negative,train
bilibili_comment:276019278448,贾老板可以嘴硬，按照国家标准，他的确实不是预制菜，但按消费者的标准，他的就是预制菜。关键是后厨直播还硬是要用电磁炉来现炒。老实说，就那几个电磁炉的炒菜速度，能保持正常时间出餐吗？我很怀疑。,sarcastic,train
bilibili_comment:276155787568,回复 @金州武术队队长 :海底捞吃腻了，想整点活的,sarcastic,train
bilibili_comment:290127548081,回复 @拔丝小饺子 :也可以说恭喜罗老师可以坐飞机了,sarcastic,train
bilibili_comment:276123932384,你说的岌岌可危的餐厅一年赚几十个亿还打算明年ipo,neutral,train
bilibili_comment:275957890848,但是预制菜多了，劣币驱逐良币，预制菜出餐快价格低，现在网红店基本都是预制菜，我想吃非预制菜只能去小巷子了[柴桑 故乡的樱花开啦_抓住],negative,train
bilibili_comment:290553061920,风口来了猪都上树 风口过了摔死的也是猪,sarcastic,train
bilibili_comment:274848196785,今天晚上吃的，两个人，人均45，肉菜多点的时候也就是人均60，都能做到现炒，后厨行星发动机响得半个店都听得见。人均100还要吃半预制，我说不好,disappointed,train
bilibili_comment:275943862800,哈哈哈哈哈,positive,train
bilibili_comment:276118101520,回复 @葛先生其实不姓葛 :说餐饮专供人家润记茶餐厅用的就不是元宝价格比西北便宜的多,neutral,train
bilibili_comment:274807519649,小资产阶级,neutral,train
bilibili_comment:274573963873,回复 @地球尾巴 : 我去美团上搜了下 还真是7.8元2个。。。不知道是不是改掉了，以前没注意,neutral,train
bilibili_comment:276147702656,必须支持,positive,train
bilibili_comment:276006887536,回复 @87713657 :喜欢西贝的让他们去吃，贡献GDP，解决就业,sarcastic,train
bilibili_comment:289771915872,回复 @寻魂隼 : 西贝也是没有办法的，现在的餐饮业就这种大环境，开不下去，成本太高,neutral,train
bilibili_comment:274839623073,问一个问题，肯麦按国家标准是不是也不是预制菜？毕竟都是统一做的配送的，也是自有门店。现在大伙对预制菜的定义没个统一说法，在我眼里这应该算预制菜，我不在乎我也爱吃。但似乎在官方眼里这不算？,neutral,train
bilibili_comment:286859973297,干嘛？作为消费者不让说？,negative,train
bilibili_comment:274791051761,就这截的这小段回应就是个大问题，“顾客虐我千百遍”什么意思？顾客怎么虐西贝了？讲讲？小小的顾客怎么虐了你这个大公司了？,angry,train
bilibili_comment:274570917505,拿西贝那个鱼的采访视频来说，从我个人来说，买冷冻品回家自己腌了、炒了、炖了，我都认为不是预制菜，但你买的就已经是腌制好的，还有保质期，我觉得这就是预制菜。,neutral,train
bilibili_comment:286295320129,黑什么不好居然黑茶餐厅吃不饱？你可以说茶餐厅贵，但是茶餐厅的分量绝对没得说，一份西多士都能让一个人吃饱,neutral,train
bilibili_comment:274603631793,@老乡鸡 别打CSgo了，来看视频[doge][doge][doge],positive,train
bilibili_comment:274453458833,希望老板天天顿顿吃预制菜，吃的放心，吃的舒心。,sarcastic,train
bilibili_comment:276044815056,回复 @祥福星 :有国标规定吗,neutral,train
bilibili_comment:274773229121,买了，很好吃,positive,train
bilibili_comment:274596276625,回复 @两点水v :你看得那么仔细，那么保质期是几个月的？在几分几秒？,sarcastic,train
bilibili_comment:276070200544,我几年前吃过一次，当时刚开业就是贪新鲜！当时就是看到古法大馒头，又说西北特色，这也没去过西北就想着排队试试吧！这馒头远不如我妈做的好吃，差点没把我噎死！烤肉串，馕这不好吃，又干又柴的！当时也不知道它是预制菜，但是细想上菜很快，要知道是这种东西我不会去吃的，新鲜食材大把跑去吃这种东西[笑哭],disappointed,train
bilibili_comment:276269601232,[doge_金箍],neutral,train
bilibili_comment:276014709424,预制菜的定义太模糊了，在我眼里，你鸡鸭鱼牛羊等等上下八辈都是自己养的，现杀现做才不算预制。盐必须是当天晒出来的，当天用的酱油必须是刚好发酵180天的，米饭必须是当天收割稻子打出来的。[doge],sarcastic,train
bilibili_comment:276184643392,核心矛盾就一个：顾客认为价值配不上收的价格。如果预制菜只收十几块钱，跟路边餐馆一个价，你看有没有人举报,neutral,train
bilibili_comment:276473839344,回复 @无聊的闲散路人 :转人工,neutral,train
bilibili_comment:274633406769,兄弟们 我昨天去了哈哈哈哈 43元的炒鸡蛋[笑哭],sarcastic,train
bilibili_comment:274567458193,＂讲究人＂笑死我了，商人谈什么讲不讲究，耽误挣钱就说耽误挣钱,sarcastic,train
bilibili_comment:276247877216,能让老罗发微博预警，其他普通人甚至小网红，估计这会儿已经被寻衅滋事了，维权这种事情还真不是普通人有能力涉及的领域,negative,train
bilibili_comment:274629747105,贾国龙真的符合我心里对于那种吃了时代红利的中年男人在处理事情上的那种傲慢和自以为是，西贝在我这个ip也算是中高段消费店，虽说以我家的文化背景是不吃这个东西的（顶多老人吃），但之前我妈那边儿还请我北京海淀亲戚去吃西贝，这次算是他自己自己把自己给坑了，只不过这种连锁餐饮如果不用预制菜，那才邪门了[笑哭][吃瓜],negative,train
bilibili_comment:274526943473,"这馒头就配送的，复蒸一下。简单来说就是你找到供应商，回家蒸一下，一个味道[doge]
另外也不是光馒头，你看看西贝其他东西[doge]",sarcastic,train
bilibili_comment:276140943504,回复 @小陈总是说不要 :好，那我再开个花贝[doge_金箍],neutral,train
bilibili_comment:274473143361,去萨莉亚就是为了吃预制菜的,sarcastic,train
bilibili_comment:290028903456,中式预制菜除了冻品就是蒸菜复热形式的门店，确实没有影响广泛的餐饮，像老乡鸡这种都只有部分地区有门店,neutral,train
bilibili_comment:276146950384,高中肄业生可以去新东方教考研英语，背景硬的吓人，那年新东方在我们这只招聘天大南开的[笑哭],positive,train
bilibili_comment:274836252257,内蒙是这样的，营商环境就是好[doge_金箍],sarcastic,train
bilibili_comment:291656800224,当黑商钱是好赚,negative,train
bilibili_comment:274672925377,本来老罗只是为了炫耀下自己能坐飞机了，结果老板闪现进塔，疯狂平a，给大家都看懵了。,sarcastic,train
bilibili_comment:276246130384,再次说明了，那些掌握资源的人，就是当时运气好，不是所有人都具备不断学习和审时度势的能力。,neutral,train
bilibili_comment:274519574321,您这算预处理。,sarcastic,train
bilibili_comment:287903174881,这人的思维模式还处于1990年代的大干苦干拼命干的阶段，国企大会战以厂为家，私企跑业务公司打地铺，员工为了钱不要命。可惜现在的人压根就不吃这一套了，现在大家想的是要珍惜健康多活两年。,negative,train
bilibili_comment:287733609089,回复 @换个名字试试啊 :乐了，那更好。本身算食材成本的，现在食材成本不算就行。直接少40%成本。中央厨房本身就是按盈利计算的。比自带厨房节约成本。,sarcastic,train
bilibili_comment:274495842401,不光西贝，什么小菜园，绿茶，外婆家，这些连锁的餐厅，都是用半成品直接加工，这样上菜速度快，并且能更好的管控品质。西贝惹众怒，主要是态度差，贵还那么硬气。,negative,train
bilibili_comment:289939117792,"就我个人感觉，当年能考上大学的人，思维能力，特别是学习能力不会太差
那么贾老板这大学，有没有可能是稀里糊涂就上去了？",sarcastic,train
bilibili_comment:287632004673,提供就业岗位的是市场需求不是企业家，没有西贝自然有东贝，只要老百姓手里有钱，自然会去消费。至于老百姓手里有没有钱，那我不清楚,neutral,train
bilibili_comment:274706513857,问题是西贝赚的就是钻牛角尖的宝妈，总要新鲜现做，带孩子吃放心，能接受一点溢价。现在乌鸦一片黑，还不如去隔壁餐馆人均60搓一顿,disappointed,train
bilibili_comment:276474469856,一般都一两块,neutral,train
bilibili_comment:274856680785,我还是喜欢市政府七八块钱有鱼有肉的食堂[doge_金箍][doge_金箍][doge_金箍],sarcastic,train
bilibili_comment:275973231776,回复 @啊无卵小阿弟 :确实，我平常也用西贝这种半预制菜做饭，什么炸茄子，藕夹啊啥的，感觉像老罗准备进军预制菜行业，用这件事来试探一下消费者的底线在哪，而且我很怀疑西贝贾老板让老罗做局了，这种中央厨房的店太多了，为啥选西贝呢，因为贾老板太虎了容易上头[doge],sarcastic,train
bilibili_comment:276705964960,贾老板的西贝货餐厅[doge_金箍],sarcastic,train
bilibili_comment:288308999329,回复 @Ghost_沙恩霍斯特 :奢侈品店的包包鞋子和廉价几百块的潮牌都是pu的，材料本身并不代表实际价格，你自己认可自然会进去逛，上海某饭店可乐100一瓶你进去吃饭？我们外面烤鸭几十一只，北京烤鸭都是几百上千，都是鸭子[吃瓜],neutral,train
bilibili_comment:276175130816,常规餐饮连锁店是有正经培训的，然后有些连锁店没有招牌，只有家常，培训完了出品都差不多,neutral,train
bilibili_comment:292128251120,老罗最委屈的两次，一是在辛巴克点咖啡，二是吐槽了一句西贝不好吃,sarcastic,train
bilibili_comment:288771125824,已经飞上天的猪永远不可能承认自己是猪，哪怕已经被人都看出来了[妙啊][妙啊][妙啊],sarcastic,train
bilibili_comment:274718201825,我开北贝，主打一个老实巴交卖预制菜，价格实惠，品质统一！,sarcastic,train
bilibili_comment:287757666017,我觉得根本问题是，贾国龙之前好像真的认为他做的不是预制菜[笑哭]我很好奇他认知里的预制菜到底是什么样的？。。,neutral,train
bilibili_comment:275964544512,馒头满一周岁不容易，考虑时间价值不贵了,sarcastic,train
bilibili_comment:274519984993,麦当劳是预制菜正常，但是他卖的也确实是快餐的价格，你想想以前他们属于贵的，现在他们算是最便宜的了，其他动不动就几十块，实际都是预制菜还更差，半佛说得对，老外的快餐好歹要给你过一个一油炸这个成本其实不低，自己也不好做。但是西贝这种热一下就行，这样卖的比麦当劳贵就不合适了。,disappointed,train
bilibili_comment:274834089761,预自杀[doge],sarcastic,train
bilibili_comment:274521977729,我觉得大家对这个事件一开始重点就抓错了，或者说一开始就被媒体带偏了。本质问题是，食物太难吃而且贵，所以才“认为”是预制菜，如果做的很好吃，根本就无所谓是不是“预制菜”，说不定老罗还发微博夸两句预制菜做的比现烧的好吃。结果现在西贝就是在反驳不是预制菜，而回避了“做的不好吃还贵”这个问题。,negative,train
bilibili_comment:276200949184,罗已经顺风投了，至于为什么，我不知道[doge_金箍],sarcastic,train
bilibili_comment:274840187553,这个西蓝花的中指就很灵性[墨镜][支持],sarcastic,train
bilibili_comment:276248043616,"预制菜，在我的理解就是：食材采购回来前期加工冰冻储存这是半预制作，有客人点了，再拿出来烹饪，这难道不是预备制作？
我花钱一家老小去你们西贝知名品牌的饭店吃饭，难道不是吃厨师现场制作的厨艺？而是要吃前期已经加工预备好的冰冻肉食？这是什么逻辑
经过这几天不管是自媒体还是官方媒体的报道，西贝老板是怎么做到信誓旦旦的说我们没有预制菜，百分百不是预制菜，话锋转到我们是中央厨房统一调配，那不就是一个大型的前期加工冰冻储存仓库吗所谓的中央厨房肉食大部分是前期加工半制作，有的全做好加热即食（冻库储存）再调配到各家门店，你说冰冻3天5天我能接受，能保质几个月乃至于1年以上，你竟然还能当着摄像头指鹿为马的说我这不是预制菜！？
我不反对预制菜，反对的是蒙蔽我们的知情权，我本来可以选择其他饭店的，因为凭的是信任品牌才选择西贝莜面村，原来我还是太年轻了",disappointed,train
bilibili_comment:276165914368,我有一计可救西贝！马上转型做日料店，罗桑马上就跟贾老板和解！,sarcastic,train
bilibili_comment:274577246721,很多饭店都是现杀的,neutral,train
bilibili_comment:274549425953,主要老罗之前一直很real，结果这次表面说不错，回去说恶心，不符合人设了,disappointed,train
bilibili_comment:274580576705,15年前西贝还是不错的，只不过现在不行了,neutral,train
bilibili_comment:277496575376,内蒙是个好地方，这个地方是有点说法的,neutral,train
bilibili_comment:276014649088,其实老板整的那么抽象主要是因为他在扣字眼[笑哭]觉得国家说中央厨房出来的不能算是预制菜，但是别人正经的中央厨房是把门店前期的备菜工作在中央厨房做完在统一配送[笑哭]当天售卖，这样不仅能省下人工还能保证菜品的新鲜和统一，容易把控品质，菜出问题处理一个中央厨房就行，还能省下店租面积，但他这个最多就是一个叫中央厨房字眼的工厂，甚至可能工厂都没有，就是从其他加工厂调货的中转站，大部分的菜都是预制能长期保存的[笑哭]估计他自己说多了都信了[笑哭]偷换概念说多了骗过了自己,sarcastic,train
bilibili_comment:275020726097,这事跟公关没关系 贾老板自己跳出来的啊 公关摊上这么个老板倒了霉了。,disappointed,train
bilibili_comment:274577039937,老罗如果打官司肯定输，国家明确规定预制菜不包括中央厨房，不是法律意义上的“预制菜”，这也是大众觉得那个老板犟的原因,neutral,train
bilibili_comment:276355203680,据说对西贝的营业没有什么影响 ，或者说更好了？,neutral,train
bilibili_comment:276001482944,回复 @_冯宝宝ll :你去查一下就知道，上海24年人均收入中位数1.1万，1万以下占比74%，3万以上收入占比3%,neutral,train
bilibili_comment:276219127120,要全国民众每年那么高消费去迁就他们一万多员工的饭碗？本末倒置啊[疑惑]思路清奇,sarcastic,train
bilibili_comment:275930139552,一个馒头21块钱[吃瓜],sarcastic,train
bilibili_comment:276130403616,"我打算在西贝旁边开一个东贝。你问我什么是东贝那我告诉你，西贝炒不了的菜我东贝炒，西贝煲不了的汤我东贝煲，一句话， 西贝做得了的菜我东贝要做，西贝做不了的菜我更要做。新鲜食材，当天现炒，这，就是——东贝！
转发",positive,train
bilibili_comment:274617765953,我就我就消费过一次，还是朋友喊去的，又贵又难吃。当时我就吐槽贵的没一点性价比，朋友说贵有贵的道理。我当时想，哇，有钱人真的不一样[doge]现在我想，哇，傻子真的不一样[doge],sarcastic,train
bilibili_comment:275928113520,预制馒头,sarcastic,train
bilibili_comment:274681895185,以前我还以为中央厨房是很高端的，那种大厨现场做好然后冷冻派送到市内其他餐厅热一下或者加工，结果跟我网上买的腌制预制品一样,disappointed,train
bilibili_comment:288981733216,其他都不重要，重要的是维护民营企业家的安全[doge],sarcastic,train
bilibili_comment:286874273857,评价就是很差啊，这不是公认的嘛？看过他早期发的一些内容，非常抽象。人是多面的，你看到他的好的方面，但他差的方面也是相当夸张。,negative,train
bilibili_comment:276259187856,回复 @幺幺零氙 :这根本是两波人...,neutral,train
bilibili_comment:288956144480,666，我们那边小县城餐厅菜馆厨房都是可视化的，都是新鲜的食材，蔬菜在中国又不贵,neutral,train
bilibili_comment:276072818096,卧槽，忘了限高的事,neutral,train
bilibili_comment:276272462096,声称没有任何预制菜！但制作方法：首先解冻,sarcastic,train
bilibili_comment:274624429313,哈哈哈哈,neutral,train
bilibili_comment:274568583953,[笑哭]，浓缩鸡汤兑水一煮，就不是预制菜了，变成现熬鸡汤了,sarcastic,train
bilibili_comment:274834795809,很恶劣了，预制菜相关的法律体系有问题[笑哭],negative,train
bilibili_comment:274630293505,回复 @ZNH_EIGHT :先生，这是大杯。（坚定）,sarcastic,train
bilibili_comment:275902603024,还不如家楼下小菜馆了，老板两口子，天天进菜，天天现炒。,negative,train
bilibili_comment:274848112545,干脆改名“西贝预膳房”吧，至少听起来还是挺高大上的,sarcastic,train
bilibili_comment:289828547040,回复 @打字带括号大师 :你也知道网上都是乐子人啊 所以我反驳不就是信誓旦旦玩双标那些人么 我又没说西贝好 贾国龙做得对,neutral,train
bilibili_comment:274572010033,一岁孩子吃两岁西兰花[喜极而泣][喜极而泣][喜极而泣],sarcastic,train
bilibili_comment:290448248480,回复 @夾呵呵 : 别超过一个城市了，隔壁门脸两家店都会味道不一样。,neutral,train
bilibili_comment:288819621840,回复 @MantySobaka :自己做饭吃,neutral,train
bilibili_comment:276213769296,老罗就是光脚不怕穿鞋的,positive,train
bilibili_comment:274601390737,昨天我还真特意去一趟 不知道这鸡蛋预制吗[笑哭],sarcastic,train
bilibili_comment:292255099840,是的，本来那条微博本意是炫耀他已经不是限高人员了，结果无心插柳柳成荫。[笑哭],positive,train
bilibili_comment:274585846065,回复 @曹幼琴 :家庭条件好吗？这些都是富贵生的病，一般的家庭都是自己做饭，味道样式都有独特性的。,neutral,train
bilibili_comment:275903121904,广东那么多好吃的还吃麦麦啊,neutral,train
bilibili_comment:292662883792,一直嘴硬说是现做的，但放出来的视频全都是预制啊，全是自己作死,negative,train
bilibili_comment:276340168928,跨省什么意思？,neutral,train
bilibili_comment:274625604305,我们这儿酒席基本上不存在炒了，全是蒸煮的预制菜,neutral,train
bilibili_comment:275999011840,现在市面上不做预制菜的只有路边速食小摊或者单给天龙人独家开的小灶。,neutral,train
bilibili_comment:287649376385,国内的吉野家也是预制菜定位也不低，人家同样是主打主食品质，米饭还能免费加，西贝馒头要18[微笑][微笑],negative,train
bilibili_comment:276193380720,"我个人定义：
生的+熟成的，并且食用前需要10分钟及以上紧凑步骤处理的不算预制菜（新鲜蔬果除外）。
熟的+除熟成之外的处理的，并且食用前只需简单加热或直接摆盘即可的算预制菜。",neutral,train
bilibili_comment:276255948320,"从逻辑上工业化生产的合格预制菜从味道到安全性是碾压老式的厨房烹饪的。工厂可以生产CPU芯片,小作坊行吗？工厂的生产是可以做到味道统一，与无菌的，饮料，罐头，饼干，药物，医疗器械，都可以接受预制，为什么菜不行？关键在于合格标注的制定，而不是预制菜本身。",neutral,train
bilibili_comment:274735774081,这么老实的餐饮店，确实，明着告诉你西贝货，你要吃。怪谁呢？[滑稽],sarcastic,train
bilibili_comment:288367068145,"主要是他至今都没觉得，他的这个做法有什么问题，所以坦诚给你们看问心无愧。但他以为他以为的就是他以为了。
所以你再怎么说预制菜标准，如果你的标准大众不认可。那结果就是你说你的标准，我该不买账还是不买账，你还能强制我消费不成？
大不了多方充分交换意见而已嘛",neutral,train
bilibili_comment:275973979392,有趣，你出去吃炒菜没事儿点香肠吃？？,sarcastic,train
bilibili_comment:278276510257,无汉university，又学到了。,sarcastic,train
bilibili_comment:287733968977,对着老喵广告看了半个小时，看的手都累了,neutral,train
bilibili_comment:274549648481,我更不理解的是既然这么难吃他是怎么做到开这么多家连锁店的[喜极而泣],sarcastic,train
bilibili_comment:276111627728,勇敢的b哥[支持]是菜单上的还是你桌上的？对的定性会不一样哦,neutral,train
bilibili_comment:274662271249,"今天刚看到的：
西贝厨师：西贝全部使用非转基因大豆油。
记者：从什么时候开始的呢？
西贝厨师：从今天开始。",sarcastic,train
bilibili_comment:274618140929,那时候的微博大粪桶，什么玩意都有,negative,train
bilibili_comment:291135074112,不回应就好了，肯德基麦当劳卖这么多年预制菜，大家只会夸他们供应链强大,neutral,train
bilibili_comment:274748192529,回复 @永远是少年模样 :别的不知道，猪肝这玩意不是新鲜的，是真难吃,negative,train
bilibili_comment:276084582480,[doge]毕竟是科技产品，可以理解,sarcastic,train
bilibili_comment:274556246897,然而现在的冰箱大部分还没装闭门器,neutral,train
bilibili_comment:276017039168,你惹谁不好惹老罗，,neutral,train
bilibili_comment:276099508368,"我发现很多弹幕说用冻品不能算预制菜，但是用冻品西贝肯定不能标榜自己是现做吧，普罗大众广泛认可的现做肯定是新鲜现做，生鲜冻品连新鲜都保证不了就别谈现做了[怪我咯]去吃苍蝇馆子看着老板现杀现切现炒的那才能叫现做
用了半成品就老老实实说为了出餐速度我们使用了一定程度的半成品，偷换概念标榜自己现做就是透明度不够
还有这公关也是天才，请顾客吃饭的餐厅我见过，请合法合规的顾客吃官司真是头一回见[点赞]",sarcastic,train
bilibili_comment:275966747104,在饭店酒楼里面干过活的都知道，没有哪个厨房是不用预制菜和半成品的，你厨师不提前准备好好，人多了会出现热菜比凉菜先上桌的情况[笑哭],neutral,train
bilibili_comment:276023957600,回复 @烟茶钱斜街 : 是不是只要买包方便面在中央厨房里面放着，然后拿出来加热一下，就不叫方便面了？叫现做牛肉面？,sarcastic,train
bilibili_comment:287735990641,牢喵太大方了，真是爱死你了，广告我是一秒都不敢跳过啊[大哭]美死了,positive,train
bilibili_comment:274536996929,"“他们不是挺我，他们是瞧不上你”

杀人诛心啊[笑哭][笑哭]",sarcastic,train
bilibili_comment:278919690896,21块钱的馒头，我也是服了,negative,train
bilibili_comment:274563675521,"总有只买贵的，不买对的，
比如请客啥的",negative,train
bilibili_comment:275905785440,这么有信心为什么西贝不用预制菜呢,neutral,train
bilibili_comment:288305030145,最重要的是监督机制 社会制度,neutral,train
bilibili_comment:276015791152,餐馆不会全都现杀现弄，那样时间太长了，顾客等不了,neutral,train
bilibili_comment:277136004977,他没标是预制得吧？,neutral,train
bilibili_comment:274727223809,回复 @迷猫糊鱼 :我是在叮咚买菜买的，主要服务长三角，可以看看您周边有哪些生鲜平台,neutral,train
bilibili_comment:275994383856,都是利益罢了，打假人做大了,negative,train
bilibili_comment:274608614929,来广东吃吧，广东餐厅从来不用预制菜[笑哭],positive,train
bilibili_comment:274789350113,虽然没吃过西贝，但这是罗老师以前发过的金句,positive,train
bilibili_comment:276106607760,因为智力正常的人一眼就看出来这冰箱门有质量问题，阁下没看出来？,neutral,train
bilibili_comment:276114026688,"有些事不上秤没有四两重！
一旦上了秤，一千斤也打不住了→_→",neutral,train
bilibili_comment:274745357905,"摘自知乎@抠脚大师

一岁的孩子吃两岁的菜。
宝宝还在妈妈肚子里，宝宝餐已在冰柜里等着宝宝。
过几天就是西贝羊腿宝宝一周岁生日了，让我们祝他生日快乐。
我家老腊肉都比西贝的羊腿新鲜。
年份菜，贵一点可以理解。
我奶奶也适合去西贝工作，因为她擅长热剩菜。
胡麻油炒鸡蛋。断句：胡麻，油炒鸡蛋。胡麻是个工牌，谁带上谁是胡麻。
宝妈们每天为了食材绞尽脑汁，结果带着娃去西贝吃转基因油，还好西贝不坑穷人。
服务员，给我来一份24年的烤羊腿，搭配23年的西兰花，别拿25年的来糊弄人。
古法戗面馒头的“古”字并不是指制作方法，而是它的年份。
在自证和自救之间，老贾选择了自杀。
整个西贝餐厅，只有顾客是现宰的。",sarcastic,train
bilibili_comment:286555520673,每次热度过去了，没人追究了，贾老板就跳出来给自己一刀，说这事没完，那个年代，风口到了，猪都能起飞，这就是最好的证明,sarcastic,train
bilibili_comment:274734224209,回复 @四十四棵涩柿子 : 商场牛马大元帅倒是可以考虑[OK],neutral,train
bilibili_comment:274738472065,"罗永浩：给我来几个预制菜！
贾国龙：你好！我这有  前年/去年/今年 制作的菜，没有预制菜！",sarcastic,train
bilibili_comment:276382527184,回复 @我简直弱爆了 :你那个属于罐头，我所说的预制菜是gb31644-2018餐饮料理包那种，也就是你们所谓的剪刀和微波炉,neutral,train
bilibili_comment:293493067248,姑娘，你说话这声音不对啊，鼻音忒重，去耳鼻喉科好好看看吧。有朋友以前像你一样，没去看，结果悲剧，去看看吧,negative,train
bilibili_comment:289773659184,回复 @Star3808 :这不本末倒置了么？因为加班，所以要吃预制菜，那不死得更快了吗？,negative,train
bilibili_comment:276557123456,他自己吃不吃,negative,train
bilibili_comment:289767756400,"吃是刚需，原本吃西贝的人不会因为西贝关门大吉了就不吃饭了，他们还会去别的餐馆吃饭，别的餐馆就会雇佣更多人手来服务这批食客。

所以总的就业岗位不会有变动。",neutral,train
bilibili_comment:275420775265,[doge]有些人啊，有钱以后就会脱离群众。,sarcastic,train
bilibili_comment:289781577792,建议西贝学学老乡鸡，透明厨房，标注哪些菜现炒，半预制，全预制,positive,train
bilibili_comment:287074462689,你知道人家什么时候拍的吗？？你过两年刷到这视频又说过期两年了？？？[笑哭][笑哭][笑哭][笑哭],sarcastic,train
bilibili_comment:274673654817,去吃木桶饭吧，40块吃3个菜。没问题,neutral,train
bilibili_comment:274700494737,火都不用起那当然卫生了，全厨房温度最高的是微波炉能不干净吗,sarcastic,train
bilibili_comment:289936516177,回复 @未知昵称OvO :那很可恶了[藏狐],negative,train
bilibili_comment:274609730689,儿童套餐的年龄比儿童还大，笑死[笑哭],sarcastic,train
bilibili_comment:274707469793,代表防腐剂厂家感谢你,sarcastic,train
bilibili_comment:274513485505,回复 @反手给你一记赞 :你也别发，我3，7开[呲牙][呲牙][呲牙],neutral,train
bilibili_comment:275993751168,回复 @那年夏夜R :你是做什么的?别人都不敢保证营养卫生，你居然能保证?,negative,train
bilibili_comment:274472769745,一眼望去全是冻货，一个餐馆甚至没有一点新鲜蔬菜[doge][doge][doge][doge],sarcastic,train
